2353
Grain_ID,Active,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumNeighbors,Omega3s,ParentIds,Phases,SurfaceFields,Volumes
108,1,0.713901,0.599264,0.206388,-0.128369,-0.0388367,0.969235,2.297,0.899582,0.487025,4.43968,3.1695,2.66054,10.2207,34.9331,6.62636,6.6107,5.68671,0.491024,0.516377,9681,61,0.835012,2638,1,0,151.266
109,1,0.623735,0.172897,0.00272695,-0.0162813,0.356472,0.93416,1.27724,2.34441,3.14159,1.64312,1.02487,0.28409,7.08784,4.4527,17.2095,1.49067,5.24288,0.0330163,1.76939,111,6,0.48564,1837,1,0,1.73438
110,1,0.859379,0.47082,-0.0262758,0.0140443,-0.364357,0.930783,2.95643,0.828211,1.17131,1.66055,1.42704,0.781822,34.9334,4.81223,16.44,2.3909,2.27761,0.0595965,3.25934,458,9,0.666803,1226,1,0,7.15625
111,1,0.886418,0.490713,0.353115,0.104922,-0.287728,0.884033,0.631174,3.05964,4.25743,3.66861,3.25192,1.80024,9.24619,33.9505,27.9107,5.36855,6.25735,0.754516,5.6797,5185,27,0.592301,2021,1,1,81.0156
112,1,0.894174,0.682341,0.132597,-0.11395,-0.373376,0.911056,5.17963,0.308445,2.52254,0.584608,0.522742,0.398902,16.25,33.0167,10.0333,0.963787,5.18433,0.351472,0.320957,30,4,0.651884,1953,1,0,0.46875
113,1,0.787747,0.54767,0.0882738,0.33487,0.216156,0.912878,3.35313,1.43036,2.80703,2.38783,1.881,1.30774,21.1049,43.9127,16.7969,3.47072,1.54556,0.707269,5.20263,1401,15,0.557544,572,1,0,21.8906
114,1,0.872443,0.301934,-0.303804,-0.154233,0.0158311,0.940034,1.50493,2.99453,0.227524,0.801663,0.699406,0.242049,30.7969,23.6484,0.0625,0.984745,3.6282,0.695348,2.68867,32,4,0.526358,1071,1,1,0.5
115,1,0.826153,0.534047,0.109801,-0.16087,0.112505,0.974375,4.69731,2.35481,0.953728,2.30538,1.9046,1.23118,10.9252,39.5217,5.12455,3.4641,5.42626,0.392045,1.08684,1393,20,0.82046,963,1,0,21.7656
116,1,0.846674,0.841745,-0.15314,-0.301475,-0.256207,0.905549,1.98123,0.87886,5.69516,1.4594,1.23563,1.22844,12.7448,34.8451,10.4023,2.57627,3.96666,0.689881,1.76508,573,15,0.836268,514,1,0,8.95312
117,1,0.773859,0.66016,0.350826,-0.197555,-0.116396,0.907934,4.98041,0.647298,2.42477,2.29687,1.77745,1.5163,25.4675,27.7379,8.58328,3.61646,5.64283,0.828765,0.385352,1585,8,0.794711,1020,1,0,24.7656
118,1,0.825943,0.339506,0.180825,-0.222752,-0.0750802,0.955011,4.29151,1.56153,0.509993,1.20073,0.991731,0.407654,31.8288,14.6712,21.5608,1.49067,5.31582,0.581994,0.810458,111,5,0.451466,947,1,0,1.73438
119,1,0.60001,0.239418,-0.134027,-0.280878,0.121776,0.942505,4.16556,0.699273,4.32501,1.65251,0.991524,0.395642,24.0227,37.1434,25.8951,1.62201,4.39566,0.632946,2.14451,143,7,0.377212,408,1,0,2.23438
120,1,0.86129,0.601193,0.349387,0.198819,0.0371696,0.914887,2.189,0.268934,6.28319,4.08715,3.52022,2.45716,41.3515,31.083,5.88298,6.34722,0.557957,0.827391,5.80644,8569,48,0.604208,1038,1,0,133.891
121,1,0.863742,0.626768,-0.254045,-0.31554,-0.221443,0.887051,3.84801,2.3777,3.3575,1.17878,1.01816,0.738823,15.2936,24.7476,4.45637,1.84949,3.7899,0.834172,2.00401,212,9,0.56413,340,1,0,3.3125
122,1,0.748508,0.360579,0.163333,0.197961,0.260312,0.930791,1.26071,0.200382,0.190181,3.39468,2.54094,1.22405,37.8737,30.5666,28.1661,4.29607,1.15365,0.519097,5.67494,2657,21,0.728869,590,1,1,41.5156
123,1,0.89673,0.286263,0.0295348,-0.34744,0.239181,0.906204,4.74947,1.67797,4.21323,0.936226,0.839542,0.268007,45.4135,3.61538,19.0962,1.15773,5.05524,0.712353,1.74405,52,4,0.661939,418,1,0,0.8125
124,1,0.612966,0.218679,-0.0715154,-0.219456,-0.307294,0.923198,6.03182,2.82234,1.99858,1.42491,0.873422,0.311598,5.58333,2.31944,0.188889,1.39002,4.07604,0.465829,1.5645,90,6,0.486214,332,1,1,1.40625
125,1,0.76676,0.580017,-0.184083,-0.0759327,-0.294485,0.93468,4.98922,2.04066,5.03316,1.85319,1.42095,1.07488,25.4494,38.0096,3.26783,2.75537,3.2276,0.400938,2.44514,701,22,0.672918,2194,1,0,10.9531
126,1,0.751439,0.421935,0.329729,-0.285496,-0.24738,0.865202,5.23076,2.34167,5.23426,2.82497,2.12279,1.19196,25.6676,4.2094,24.4478,3.7974,5.29107,0.902637,0.435133,1835,21,0.805248,2456,1,0,28.6719
127,1,0.825437,0.47379,0.341631,0.257266,-0.245031,0.870093,4.47678,2.07066,0,2.40734,1.98711,1.14057,14.2538,32.4163,8.84243,3.44828,0.370946,0.883816,5.36323,1374,22,0.731433,604,1,0,21.4688
128,1,0.587184,0.270601,-0.376079,-0.113825,-0.0282013,0.919137,2.58618,1.1436,1.35544,3.20901,1.88428,0.868362,15.6698,2.8011,13.1535,3.19312,3.40482,0.807625,2.81702,1091,16,0.279705,1798,1,0,17.0469
129,1,0.697217,0.593209,-0.245893,0.350395,0.101878,0.897987,0.924138,1.23429,2.42094,2.61446,1.82284,1.55092,5.04613,36.329,13.2647,3.83225,2.29567,0.884703,4.21345,1886,20,0.781211,224,1,0,29.4688
130,1,0.299359,0.0613528,0.118799,-0.318762,-0.220338,0.914182,4.44937,0.288445,3.63826,3.10873,0.930626,0.190729,11.664,9.748,9.878,1.55088,4.83262,0.694218,0.977542,125,6,0.430942,925,1,0,1.95312
131,1,0.863859,0.635249,-0.176054,0.337631,0.300015,0.874643,4.17524,0.305941,3.96076,3.89739,3.36679,2.47581,6.44291,7.87583,27.1867,6.3182,2.38189,0.781269,4.56217,8452,28,0.860833,1177,1,1,132.062
132,1,0.84106,0.38937,-0.124709,0.335764,0.0932027,0.92899,1.91188,1.79135,3.14159,2.58177,2.17143,1.00526,25.4225,40.8382,11.1313,3.4699,2.02641,0.732627,4.45676,1400,21,0.683248,670,1,0,21.875
133,1,0.719451,0.546609,0.179909,0.156021,0.243076,0.940321,4.56845,2.75102,1.11395,1.80414,1.29799,0.986158,32.8655,1.69965,4.73872,2.58076,0.967373,0.480896,5.82174,576,15,0.697163,370,1,0,9
134,1,0.7049,0.513706,0.0723635,0.116198,0.121993,0.983046,2.62124,0.467216,6.28319,2.94781,2.07791,1.51431,7.76865,25.191,6.64417,4.14474,1.13727,0.274638,5.39284,2386,25,0.813394,2634,1,0,37.2812
135,1,0.475648,0.333721,-0.232917,-0.336333,0.0767162,0.909255,1.97951,0.586648,6.28319,0.948243,0.45103,0.316449,36.0152,10.197,14.9394,0.994898,4.19088,0.842956,2.26066,33,5,0.62242,713,1,0,0.515625
136,1,0.834732,0.577393,0.216815,-0.128278,0.349032,0.902614,1.12907,2.04766,3.14159,2.10598,1.75793,1.21598,14.2557,21.3333,21.8885,3.24117,6.11791,0.509329,0.903236,1141,13,0.755397,1966,1,0,17.8281
137,1,0.698811,0.515385,-0.229187,-0.250746,0.153887,0.927857,2.94787,2.84312,5.0989,1.42504,0.995833,0.734444,42.7567,11.1606,13.0143,1.98728,4.13624,0.693209,2.47566,263,9,0.738872,54,1,0,4.10938
138,1,0.650173,0.394638,-0.0778777,0.163117,-0.0814183,0.980153,4.46829,1.69793,3.82977,3.4437,2.239,1.35901,4.15596,15.4727,18.0509,4.25196,1.93335,0.363506,4.18408,2576,20,0.648459,2085,1,0,40.25
139,1,0.493634,0.294531,-0.106255,-0.203595,-0.0385742,0.972508,2.60312,2.80677,3.14159,1.1352,0.560375,0.334353,21.9062,38.4167,25.8229,1.12725,4.19174,0.463445,2.01216,48,7,0.422744,1499,1,0,0.75
140,1,0.77533,0.484745,0.191671,0.254216,0.0960399,0.943087,5.2304,1.52893,6.05818,1.01244,0.784972,0.490774,10.6162,18.7197,2.58333,1.43489,1.02625,0.648032,5.45991,99,4,0.760874,433,1,0,1.54688
141,1,0.733839,0.610014,0.245485,-0.204908,0.0344093,0.946872,5.06501,2.94874,6.28319,2.43346,1.78577,1.48444,41.8482,6.81987,24.6465,3.68585,5.62396,0.650963,0.731872,1678,19,0.860113,65,1,0,26.2188
142,1,0.903621,0.738823,-0.25412,-0.297145,0.128244,0.911417,1.72411,2.5262,3.14159,1.84659,1.66861,1.3643,19.8834,40.7355,18.928,3.1853,4.14467,0.803411,2.4181,1083,14,0.819628,1134,1,0,16.9219
143,1,0.873768,0.612092,0.276856,-0.169281,0.283967,0.902251,5.37971,0.269504,2.43704,1.75087,1.52986,1.0717,25.2084,34.5329,5.10388,2.78261,6.03931,0.660982,0.853705,722,11,0.726874,1009,1,0,11.2812
144,1,0.918724,0.751808,-0.118167,0.171151,-0.245091,0.946929,2.24145,1.69303,3.14159,1.28922,1.18444,0.969246,25.5054,30.7684,24.2977,2.22073,1.9218,0.419019,3.85485,367,12,0.677053,1096,1,0,5.73438
145,1,0.669355,0.228678,-0.0106979,0.259549,0.173912,0.949881,3.95422,1.16029,0.869705,3.56011,2.38298,0.814119,24.3735,40.7103,2.48762,3.65484,1.79307,0.525567,4.85228,1636,20,0.538532,2265,1,1,25.5625
146,1,0.85289,0.729807,0.256938,0.219639,-0.274422,0.900241,3.43853,1.17017,1.6003,2.511,2.14161,1.83255,39.2549,20.1765,23.0711,4.21533,0.411409,0.689628,5.28001,2510,24,0.774112,2702,1,0,39.2188
147,1,0.683347,0.152186,-0.0498708,-0.220415,-0.072238,0.971448,2.85608,0.678144,0,3.88994,2.65818,0.591994,32.9629,3.77357,2.08586,3.56398,4.41565,0.455909,1.71908,1517,18,0.675068,490,1,1,23.7031
148,1,0.575001,0.344591,0.0312722,0.229092,-0.0726194,0.970188,4.80372,1.13193,4.68191,1.71923,0.988558,0.592431,23.0167,36.2981,23.9362,1.92489,1.36042,0.466655,4.77334,239,8,0.544225,408,1,0,3.73438
149,1,0.609618,0.462048,0.275466,-0.357897,0.237515,0.860008,4.56407,1.24693,4.78593,2.33459,1.42321,1.0787,9.27422,33.5048,16.4459,2.92197,5.63783,0.937189,1.18428,836,13,0.498649,439,1,0,13.0625
150,1,0.821991,0.680074,-0.148803,0.00631266,-0.0187309,0.988669,1.86633,2.01575,3.14159,2.45329,2.01658,1.66842,37.3642,13.0402,20.7761,3.98085,3.08025,0.298986,3.16505,2114,24,0.795875,2555,1,0,33.0312
151,1,0.559721,0.495546,-0.311537,0.351999,-0.0643387,0.880285,4.64424,1.69448,0,0.768838,0.430335,0.380995,25.4224,44.0172,28.7931,0.952957,2.22233,0.978722,3.91494,29,3,0.465423,758,1,1,0.453125
152,1,0.787538,0.444348,-0.0257363,0.353327,-0.256094,0.899396,5.38169,2.82808,0,0.976154,0.768758,0.433752,12.7567,40.14,10.1933,1.30806,1.36611,0.724253,4.36228,75,7,0.469044,1083,1,0,1.17188
153,1,0.723057,0.610394,0.116998,-0.248227,-0.160818,0.948068,0.644654,1.06211,4.26893,1.70543,1.23312,1.04098,40.5549,36.2372,7.39062,2.50699,4.98482,0.555968,0.962314,528,13,0.58939,2341,1,0,8.25
154,1,0.767743,0.553539,-0.141778,-0.235868,-0.281714,0.919186,4.24793,0.555768,0.634541,1.61615,1.24079,0.894602,22.8038,2.10366,26.3692,2.37866,3.87378,0.557595,1.81462,451,11,0.725252,737,1,0,7.04688
155,1,0.778239,0.438632,0.310744,-0.298724,0.253197,0.866079,1.40781,1.86955,3.32727,1.19993,0.933833,0.526327,11,38.8972,28.4592,1.61441,5.80193,0.891297,1.0501,141,8,0.564091,706,1,1,2.20312
156,1,0.933197,0.463335,0.246769,-0.182091,0.0150389,0.951694,0.958894,0.224827,4.26521,1.53572,1.43312,0.71155,40.9987,43.3264,0.476641,2.27775,5.66327,0.623403,0.651514,396,12,0.74667,1171,1,1,6.1875
157,1,0.767759,0.260064,-0.0970452,-0.0542166,-0.163421,0.980274,1.29307,1.11096,3.4767,1.41635,1.08741,0.36834,38.7227,27.9199,10.9316,1.56319,3.48588,0.222786,2.46692,128,7,0.422322,359,1,0,2
158,1,0.832248,0.190811,0.0907492,-0.374932,-0.0514207,0.921166,5.36397,0.0463742,2.63957,1.92443,1.60161,0.367203,29.3866,3.98319,0.139706,1.9222,4.8941,0.792059,1.27756,238,10,0.296972,1115,1,1,3.71875
159,1,0.770373,0.389732,0.304234,0.184537,0.157509,0.921183,5.40091,1.61482,4.85059,1.21501,0.936012,0.473529,45.372,2.76575,2.86024,1.5591,0.714578,0.727596,5.9073,127,4,0.526788,1119,1,0,1.98438
160,1,0.889889,0.613895,0.191919,-0.250065,0.0953911,0.944211,4.67595,1.90159,5.41427,3.51695,3.1297,2.15904,43.1006,17.9261,3.29977,5.62465,5.46767,0.641382,1.01689,5963,38,0.71835,1193,1,0,93.1719
161,1,0.657799,0.437604,0.037288,0.00319966,0.0819397,0.995934,2.35677,0.826646,0.156013,1.28548,0.845586,0.56253,43.0762,38.6454,6.4539,1.61441,0.167689,0.0748692,6.27968,141,5,0.470881,288,1,0,2.20312
162,1,0.762638,0.683847,-0.0631009,0.225668,-0.28476,0.929518,1.9516,2.16136,2.50945,1.52685,1.16443,1.04413,26.2042,38.0695,8.43588,2.4013,1.54618,0.473046,4.14246,464,12,0.704566,2625,1,0,7.25
163,1,0.790867,0.64446,0.0331304,-0.258253,0.262712,0.92908,3.50464,2.96423,5.42372,2.75977,2.18261,1.77856,22.2323,24.9346,8.9736,4.30843,5.11555,0.526808,1.71878,2680,14,0.707541,1396,1,0,41.875
164,1,0.538215,0.360674,0.225983,-0.266218,0.111848,0.930349,1.69749,1.06827,2.99533,1.49716,0.805791,0.539984,31.2423,38.713,20.4707,1.69088,5.53587,0.713434,0.986611,162,13,0.686872,1384,1,0,2.53125
165,1,0.824245,0.752225,-0.0360094,-0.201341,-0.192191,0.959806,2.07607,0.965117,0.729432,2.254,1.85785,1.69551,8.75409,32.725,21.9473,3.75272,4.33779,0.411979,1.55015,1771,14,0.697308,2158,1,0,27.6719
166,1,0.656979,0.289572,-0.277057,0.119139,0.283411,0.910342,1.60534,2.93944,3.14159,1.19825,0.787225,0.346979,37.25,37.9805,4.11039,1.31958,3.03729,0.612714,3.84952,77,8,0.520429,63,1,0,1.20312
167,1,0.587591,0.386858,0.091833,-0.303766,0.299679,0.899714,2.53821,0.680415,0,3.30857,1.94409,1.27995,8.41218,38.9344,14.7718,3.91252,5.32749,0.645853,1.59874,2007,23,0.621794,15,1,0,31.3594
168,1,0.847019,0.509293,0.121107,-0.183913,-0.333086,0.916822,4.78126,1.09585,5.72037,1.97523,1.67305,1.00597,32.8284,39.4982,19.3714,2.92894,4.94624,0.444051,0.639991,842,17,0.752767,2104,1,0,13.1562
169,1,0.907478,0.509086,-0.0778581,-0.012129,-0.215205,0.973385,1.5091,0.620062,6.28319,2.2493,2.04119,1.14509,26.0933,12.0914,6.65897,3.38436,3.07855,0.157758,2.76946,1299,10,0.665039,1234,1,0,20.2969
170,1,0.568928,0.20027,-0.04732,-0.282244,0.249555,0.925106,5.83403,2.66804,5.51297,2.79259,1.58878,0.559271,19.0433,20.3794,28.3128,2.61757,4.80976,0.580483,2.00039,601,9,0.601951,2118,1,1,9.39062
171,1,0.887605,0.680978,-0.307647,-0.0636641,-0.0446098,0.94832,5.66378,1.48196,5.32002,2.75071,2.44154,1.87317,9.09916,2.32992,8.13372,4.56935,3.29865,0.639155,2.89053,3197,14,0.765484,1711,1,0,49.9531
172,1,0.522436,0.320107,0.19901,0.0637386,0.199626,0.957331,0.707957,1.13274,1.49162,0.980173,0.512078,0.31376,38.2647,35.0147,4.88971,1.00485,0.515533,0.421039,6.17881,34,5,0.338739,1421,1,0,0.53125
173,1,0.624267,0.506256,0.146132,0.259615,0.239851,0.923968,2.53591,0.493957,6.28319,2.53267,1.58106,1.28218,23.7373,42.5203,9.98121,3.3887,1.3121,0.605019,5.47905,1304,15,0.763245,1955,1,0,20.375
174,1,0.95604,0.379069,0.0599362,-0.107146,0.157429,0.979869,4.49258,0.0485292,1.21901,1.40558,1.34379,0.532812,18.916,18.4477,0.235656,1.93822,5.38171,0.246161,1.22008,244,10,0.605068,2662,1,1,3.8125
175,1,0.625407,0.393711,-0.197933,0.0739126,0.297281,0.931119,2.48497,2.73951,3.14159,1.19795,0.749204,0.471644,8.02913,10.5485,8.66019,1.45396,3.09325,0.425775,3.80802,103,8,0.615996,1141,1,0,1.60938
176,1,0.683648,0.59553,-0.235622,0.0889036,0.137714,0.957921,4.37475,1.46052,4.37024,2.84212,1.94301,1.69257,32.4092,19.9848,20.978,4.13254,2.92358,0.509154,3.64518,2365,25,0.749012,172,1,0,36.9531
177,1,0.444318,0.226682,0.0881801,0.335093,0.215414,0.912981,0.332169,0.732363,4.15235,2.09932,0.932766,0.475878,21.3832,44.6675,11.7069,1.8048,1.54519,0.707677,5.20142,197,7,0.304962,572,1,0,3.07812
178,1,0.791281,0.434437,0.205251,0.172533,-0.0695427,0.960868,4.9907,2.30293,4.3402,1.55411,1.22973,0.675161,44.7181,6.82009,15.1386,2.12378,0.62676,0.542911,5.51193,321,10,0.688159,1978,1,0,5.01562
179,1,0.696133,0.353875,-0.170302,-0.292038,0.00665352,0.941099,5.43835,0.0886888,2.5894,3.03127,2.11017,1.07269,39.2444,5.63369,28.3203,3.74068,4.19152,0.689724,2.1058,1754,14,0.788336,441,1,1,27.4062
180,1,0.74027,0.381501,-0.075597,0.130765,0.146941,0.977545,0.123895,2.30508,0,1.43976,1.06581,0.549271,12.2058,29.3283,0.690657,1.80785,2.24417,0.303249,4.33742,198,11,0.516649,125,1,1,3.09375
181,1,0.638647,0.351355,-0.00632918,-0.0282317,0.367815,0.929449,1.73096,2.62291,3.14159,3.00731,1.92061,1.05663,9.99115,29.3411,27.0756,3.50344,4.86867,0.0578711,2.16816,1441,21,0.529999,1495,1,1,22.5156
182,1,0.607463,0.375174,-0.128735,0.307108,-0.336279,0.880925,2.41211,0.559181,0,3.6809,2.23601,1.38098,13.9627,32.9772,6.19632,4.26184,1.60307,0.678964,3.95079,2594,27,0.447146,1148,1,0,40.5312
183,1,0.822047,0.691979,-0.127661,0.297565,-0.336211,0.884375,0.860232,0.774483,4.15659,3.15578,2.5942,2.18373,23.4866,36.4145,8.9862,5.15891,1.61277,0.659473,3.94383,4601,30,0.815399,2185,1,0,71.8906
184,1,0.825843,0.393702,0.26506,-0.0407621,0.163948,0.949317,1.66199,1.00558,3.59669,0.699857,0.577972,0.275535,16.0096,11.9519,14.5962,0.918893,0.0184245,0.542998,0.323603,26,4,0.498951,1218,1,0,0.40625
185,1,0.608258,0.511326,0.0887883,0.16708,-0.373962,0.907939,0.685673,0.52659,1.49428,0.716476,0.435802,0.366353,3.52885,32.0577,11.7981,0.918893,0.691631,0.380708,4.81014,26,7,0.438102,1101,1,0,0.40625
186,1,0.783084,0.678372,-0.0810054,0.364603,0.274205,0.88618,2.11923,0.294005,6.28319,1.79052,1.40213,1.21464,24.4576,3.53979,20.0918,2.85399,2.0895,0.765545,4.79385,779,12,0.785748,2741,1,0,12.1719
187,1,0.540338,0.346331,0.137179,-0.277552,0.323751,0.894054,2.294,0.21818,6.28319,0.832057,0.449592,0.288167,3.48148,31.6204,9.87963,0.930526,5.51885,0.629548,1.45919,27,4,0.711851,484,1,0,0.421875
188,1,0.607843,0.440481,0.32438,0.221695,-0.221839,0.892422,5.0718,0.732213,2.15608,2.46255,1.49684,1.0847,21.0839,43.5237,6.33189,3.08093,0.355884,0.807567,5.44002,980,13,0.6389,661,1,0,15.3125
189,1,0.804561,0.614551,0.194143,-0.116683,0.30243,0.925867,1.88665,1.44856,3.31939,0.605831,0.487428,0.372314,28.037,39.8611,6.50926,0.930526,6.05774,0.456984,0.856887,27,4,0.645094,1277,1,0,0.421875
190,1,0.527572,0.466176,0.314188,0.245761,-0.0248236,0.916663,5.13485,1.48553,1.50597,3.35814,1.77166,1.56549,27.8999,21.5291,14.9751,4.11265,0.636725,0.820611,5.59231,2331,18,0.709125,816,1,0,36.4219
191,1,0.831477,0.330722,-0.0642404,0.303988,-0.292618,0.904345,5.63578,0.0841773,2.4915,0.864,0.718396,0.285744,22.3556,8.38889,28.9167,1.10326,1.46612,0.631863,4.19119,45,2,0.759362,2061,1,1,0.703125
192,1,0.636674,0.216277,0.319334,0.0698777,-0.248314,0.911857,6.14663,1.45835,5.05962,2.44349,1.55571,0.528471,18.8634,43.9005,8.66546,2.43699,6.23274,0.666022,5.80189,485,14,0.592343,1653,1,0,7.57812
193,1,0.798623,0.677823,-0.218383,-0.0834487,-0.263055,0.936028,5.2807,2.19913,2.27296,1.62533,1.29802,1.10168,41.2668,12.4576,11.4769,2.60883,3.23263,0.471934,2.50263,595,17,0.794028,791,1,0,9.29688
194,1,0.587919,0.294803,-0.100676,-0.324299,0.250687,0.90656,0.850308,2.94607,5.51363,0.778863,0.457909,0.229611,6.3125,24.7125,18.125,0.841945,4.68117,0.692912,2.14159,20,3,0.627542,1938,1,0,0.3125
195,1,0.814321,0.720085,-0.336521,-0.140469,-0.219971,0.904784,0.0147943,1.69128,4.99731,1.24713,1.01556,0.898039,16.6079,39.8858,21.7149,2.02436,3.29853,0.746538,2.50767,278,12,0.629959,118,1,0,4.34375
196,1,0.712196,0.290539,-0.124342,0.335952,0.0928419,0.929008,1.83647,1.62464,3.06197,1.55635,1.10842,0.452179,28.4775,38.7315,12.0833,1.78003,2.02489,0.73273,4.45751,189,10,0.603049,670,1,0,2.95312
197,1,0.471718,0.234669,-0.0246316,0.217262,-0.113517,0.969177,2.30276,1.27084,1.47046,2.13544,1.00733,0.501122,21.742,7.419,21.926,1.95398,1.56709,0.440868,4.4829,250,9,0.484564,1987,1,0,3.90625
198,1,0.951055,0.652409,-0.359217,0.12683,-0.0904705,0.920159,2.78561,1.78136,2.48809,1.94291,1.84781,1.26757,21.8175,11.9922,25.3908,3.21637,2.70418,0.781647,3.383,1115,14,0.637708,964,1,0,17.4219
199,1,0.882015,0.528683,-0.178279,-0.167538,0.26762,0.931948,5.03457,0.536648,2.42594,0.769287,0.678522,0.406709,43.7264,3.34434,6.48585,1.16511,4.17558,0.494312,2.66688,53,6,0.700419,2404,1,0,0.828125
200,1,0.815706,0.799304,-0.0273337,0.358552,-0.321928,0.875817,1.50714,1.41207,2.82164,1.89017,1.54182,1.51082,13.5646,3.90696,17.3435,3.20865,1.29464,0.735663,4.28406,1107,21,0.725541,1778,1,0,17.2969
201,1,0.572373,0.438347,-0.122546,-0.0887329,-0.185209,0.970982,0.0517359,1.58506,1.82708,1.07149,0.61329,0.469683,35.8214,45.2857,10,1.27832,3.57982,0.303762,2.32641,70,5,0.433366,987,1,0,1.09375
202,1,0.888338,0.677554,0.269608,0.339902,0.0950496,0.89596,4.75858,1.78652,4.24914,2.83028,2.51425,1.91767,16.846,10.6438,10.4985,4.68503,1.00591,0.897512,5.48866,3446,24,0.741604,2743,1,0,53.8438
203,1,0.759825,0.329926,0.333141,-0.261601,0.114308,0.898619,1.36338,1.40103,2.74772,1.08429,0.82387,0.357736,31.5,10.0779,27.1006,1.31958,5.74403,0.874783,0.79221,77,6,0.586521,833,1,0,1.20312
204,1,0.818191,0.642867,0.329567,-0.00521177,0.105378,0.938219,0.0644236,2.40014,3.75516,1.48668,1.21639,0.955737,6.35046,33.5872,13.7829,2.34659,0.0960355,0.671776,0.127661,433,15,0.712791,464,1,0,6.76562
205,1,0.901777,0.655187,-0.196772,-0.0887707,0.36764,0.904567,4.52736,0.488753,2.73199,2.47411,2.23109,1.621,40.5558,23.9654,3.24178,4.08362,3.95142,0.435164,3.10383,2282,27,0.779185,2548,1,0,35.6562
206,1,0.827845,0.57776,-0.0989954,0.310024,0.312347,0.892482,5.04386,1.02181,5.04376,1.84087,1.52396,1.06358,18.1945,38.976,17.4691,2.83184,2.21653,0.662966,4.73996,761,15,0.77937,2445,1,0,11.8906
207,1,0.866561,0.232293,0.310586,0.0987752,0.17645,0.928787,0.216392,1.58339,4.75944,3.09868,2.68519,0.719801,30.5176,40.3288,12.4095,3.53078,0.495655,0.663959,6.16301,1475,24,0.654316,238,1,0,23.0469
208,1,0.417588,0.261446,0.185752,-0.0685119,0.141454,0.969945,4.76387,1.68124,4.89289,1.65319,0.690353,0.432221,3.70339,2.05508,27.7521,1.52137,6.07465,0.398602,0.498171,118,4,0.565679,2273,1,1,1.84375
209,1,0.801959,0.584916,0.0664274,0.11008,0.330335,0.935066,4.83556,1.32263,5.03901,2.12071,1.70072,1.24044,21.5325,30.8221,14.8004,3.24023,1.36743,0.257852,5.59493,1140,13,0.775762,57,1,0,17.8125
210,1,0.813966,0.673819,0.0564111,-0.103108,-0.0332591,0.992512,3.75275,0.877894,1.68673,1.42507,1.15996,0.960241,41.6591,31.8064,13.0727,2.28348,5.17951,0.235606,1.03668,399,17,0.724803,165,1,0,6.23438
211,1,0.710559,0.53803,0.0896953,0.313648,0.0650112,0.943055,4.90697,1.16248,0.459492,1.7994,1.27858,0.968129,12.1367,40.4504,8.39348,2.48463,1.36108,0.664608,5.05976,514,20,0.472654,1980,1,0,8.03125
212,1,0.654595,0.555485,0.209702,-0.289816,0.187903,0.914726,2.02967,1.63162,1.54256,1.707,1.11739,0.94821,35.1024,41.7522,17.3392,2.38392,5.54136,0.731664,1.14703,454,10,0.719825,2357,1,0,7.09375
213,1,0.579235,0.51568,0.107468,-0.275237,0.160231,0.941818,0.696698,2.60993,3.14159,1.32173,0.765593,0.68159,3.65533,9.30917,19.8565,1.71489,5.25316,0.599902,1.36706,169,6,0.637927,214,1,0,2.64062
214,1,0.896519,0.41552,0.309155,0.0297929,-0.331445,0.890887,4.7762,2.1415,0,4.87385,4.3695,2.02519,13.2298,41.8617,2.75823,6.80221,6.02308,0.631622,5.83094,10547,29,0.631624,375,1,1,164.797
215,1,0.831688,0.374069,-0.0270245,0.0503922,-0.303311,0.951174,4.83291,1.52323,4.9396,1.35533,1.12721,0.506985,43.9303,31.1216,9.89344,1.76099,1.75436,0.114424,3.91145,183,5,0.53173,729,1,0,2.85938
216,1,0.836494,0.489729,0.0385542,0.0586015,-0.158523,0.98486,4.71029,2.3681,0,1.84859,1.54633,0.905307,7.19674,34.9674,1.58307,2.65761,0.829294,0.140409,5.13471,629,13,0.612664,1108,1,1,9.82812
217,1,0.734262,0.550907,-0.125691,-0.282186,0.286622,0.906874,6.01205,2.62677,0,2.70567,1.98667,1.49057,29.7385,6.17099,4.40996,3.94857,4.59947,0.6281,2.29595,2063,23,0.817322,560,1,0,32.2344
218,1,0.853871,0.683201,-0.172898,-0.272161,-0.110173,0.940158,3.59938,0.649743,4.72434,1.16772,0.997086,0.79779,31.2403,39.5931,8.76623,1.90317,4.02978,0.656606,2.0201,231,11,0.686928,1862,1,0,3.60938
219,1,0.916187,0.754635,-0.0886193,-0.200423,-0.0506506,0.974378,2.91246,1.11996,1.7926,2.66513,2.44175,2.0112,17.5581,20.8659,18.8986,4.63371,4.24414,0.441868,1.93518,3334,17,0.774662,399,1,0,52.0938
220,1,0.679236,0.580262,-0.11643,-0.151323,-0.269964,0.94375,2.35745,0.523092,6.28319,2.81352,1.91105,1.63258,35.0464,35.6431,24.1761,4.07106,3.77796,0.38422,1.94799,2261,19,0.818799,748,1,0,35.3281
