5 conditional CDFs; [sample space CDF values] for 9 marks (v1,v2,v3,varphi1p,Phip,varphi2p,varphi1,Phi,varphi2p) first value is minimum of d_5 (average distance of closest 5 points)
0.000000 
1.549295,0.472010,1.328722,0.539412,1.135324,0.443271,-2.349596,0.132628,-1.135838,0.045008,0.499558,0.017564,0.781215,0.111625,0.158865,0.030547,0.789719,0.129485,
1.553621,0.475609,1.331311,0.542776,1.136389,0.443304,-2.343507,0.133618,-1.132863,0.045693,0.502507,0.019242,0.787353,0.112508,0.159774,0.030877,0.795837,0.130492,
1.557946,0.479192,1.333899,0.546130,1.137455,0.443279,-2.337418,0.134605,-1.129888,0.046384,0.505456,0.020939,0.793491,0.113391,0.160683,0.031209,0.801955,0.131498,
1.562271,0.482760,1.336487,0.549473,1.138520,0.443301,-2.331329,0.135587,-1.126914,0.047082,0.508404,0.021378,0.799628,0.114274,0.161591,0.031544,0.808074,0.132504,
1.566596,0.486312,1.339076,0.552806,1.139586,0.443278,-2.325240,0.136564,-1.123939,0.047786,0.511353,0.021387,0.805766,0.115158,0.162500,0.031881,0.814192,0.133511,
1.570921,0.489848,1.341664,0.556128,1.140651,0.443304,-2.319151,0.137537,-1.120964,0.048496,0.514302,0.021388,0.811903,0.116042,0.163409,0.032221,0.820310,0.134517,
1.575246,0.493367,1.344252,0.559440,1.141717,0.443271,-2.313062,0.138506,-1.117990,0.049213,0.517250,0.021389,0.818041,0.116926,0.164318,0.032564,0.826429,0.135523,
1.579572,0.496870,1.346841,0.562742,1.142782,0.443317,-2.306974,0.139470,-1.115015,0.049935,0.520199,0.021388,0.824178,0.117810,0.165227,0.032909,0.832547,0.136529,
1.583897,0.500356,1.349429,0.566034,1.143848,0.443248,-2.300885,0.140429,-1.112041,0.050663,0.523148,0.021389,0.830316,0.118694,0.166136,0.033257,0.838665,0.137534,
1.588222,0.503825,1.352018,0.569315,1.144914,0.443369,-2.294796,0.141383,-1.109066,0.051397,0.526097,0.021388,0.836454,0.119579,0.167044,0.033608,0.844784,0.138540,
1.592547,0.507277,1.354606,0.572586,1.145979,0.443090,-2.288707,0.142333,-1.106091,0.052137,0.529045,0.021389,0.842591,0.120464,0.167953,0.033961,0.850902,0.139546,
